"d","surname","firstName","start","end","gruppo","label","componente"
"http://dati.camera.it/ocd/deputato.rdf/d305880_19","FRATOIANNI","NICOLA","20221027",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4154","ALLEANZA VERDI E SINISTRA (27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308837_19","FRENI","FEDERICO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308870_19","FRIJIA","MARIA GRAZIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308892_19","FURFARO","MARCO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307718_19","FURGIUELE","DOMENICO","20221018","20260608","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022-08.06.2026)",
"http://dati.camera.it/ocd/deputato.rdf/d307718_19","FURGIUELE","DOMENICO","20260608",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (08.06.2026)",
"http://dati.camera.it/ocd/deputato.rdf/d309200_19","GABELLONE","ANTONIO MARIA","20241202",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (02.12.2024)",
"http://dati.camera.it/ocd/deputato.rdf/d305553_19","GADDA","MARIA CHIARA","20221018","20231120","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4135","AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022-20.11.2023)",
"http://dati.camera.it/ocd/deputato.rdf/d305553_19","GADDA","MARIA CHIARA","20231120",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4211","ITALIA VIVA-IL CENTRO-RENEW EUROPE (20.11.2023)",
"http://dati.camera.it/ocd/deputato.rdf/d308767_19","GALLO","FRANCESCO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d301558_19","GARDINI","ELISABETTA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308827_19","GATTA","GIACOMO DIEGO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4134","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307138_19","GAVA","VANNIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305580_19","GEBHARD","RENATE","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307332_19","GEMMATO","MARCELLO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308620_19","GENTILE","ANDREA","20250312",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4134","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (12.03.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d308871_19","GHIO","VALENTINA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308861_19","GHIRRA","FRANCESCA","20221018","20221027","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (18.10.2022-27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308861_19","GHIRRA","FRANCESCA","20221027",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4154","ALLEANZA VERDI E SINISTRA (27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307508_19","GIACCONE","ANDREA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d300480_19","GIACHETTI","ROBERTO","20221018","20231120","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4135","AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022-20.11.2023)",
"http://dati.camera.it/ocd/deputato.rdf/d300480_19","GIACHETTI","ROBERTO","20231120",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4211","ITALIA VIVA-IL CENTRO-RENEW EUROPE (20.11.2023)",
"http://dati.camera.it/ocd/deputato.rdf/d308770_19","GIAGONI","DARIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308880_19","GIANASSI","FEDERICO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307502_19","GIGLIO VIGNA","ALESSANDRO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308823_19","GIORDANO","ANTONIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d50115_19","GIORGETTI","GIANCARLO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308787_19","GIORGIANNI","CARMEN LETIZIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308855_19","GIOVINE","SILVIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308912_19","GIRELLI","GIAN ANTONIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307370_19","GIULIANO","CARLA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4131","MOVIMENTO 5 STELLE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308932_19","GNASSI","ANDREA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d309260_19","GORI","IRENE","20251203",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (03.12.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d302818_19","GRAZIANO","STEFANO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306008_19","GRIBAUDO","CHIARA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308810_19","GRIMALDI","MARCO","20221018","20221027","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (18.10.2022-27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308810_19","GRIMALDI","MARCO","20221027",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4154","ALLEANZA VERDI E SINISTRA (27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308802_19","GRIPPO","VALENTINA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4135","AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308924_19","GRUPPIONI","NAIKE","20221018","20231120","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4135","AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022-20.11.2023)",
"http://dati.camera.it/ocd/deputato.rdf/d308924_19","GRUPPIONI","NAIKE","20231120","20250605","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4211","ITALIA VIVA-IL CENTRO-RENEW EUROPE (20.11.2023-05.06.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d308924_19","GRUPPIONI","NAIKE","20250605",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (05.06.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d307531_19","GUBITOSA","MICHELE","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4131","MOVIMENTO 5 STELLE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305624_19","GUERINI","LORENZO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306412_19","GUERRA","MARIA CECILIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307475_19","GUSMEROLI","ALBERTO LUIGI","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308821_19","IACONO","GIOVANNA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308831_19","IAIA","DARIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308809_19","IARIA","ANTONINO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4131","MOVIMENTO 5 STELLE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307641_19","IEZZI","IGOR GIANCARLO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308904_19","KELANY","SARA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307822_19","L'ABBATE","PASQUA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4131","MOVIMENTO 5 STELLE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308883_19","LA PORTA","CHIARA","20221018","20251203","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022-03.12.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d308811_19","LA SALANDRA","GIANDONATO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307308_19","LACARRA","MARCO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306417_19","LAI","BACHISIO SILVIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308768_19","LAMPIS","GIANNI","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308920_19","LANCELLOTTA","ELISABETTA CHRISTIANA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307173_19","LATINI","GIORGIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307826_19","LAUS","MAURO ANTONIO DONATO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307570_19","LAZZARINI","ARIANNA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d300444_19","LEO","MAURIZIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d300127_19","LETTA","ENRICO","20221018","20241220","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022-20.12.2024)",
"http://dati.camera.it/ocd/deputato.rdf/d308911_19","LOIZZO","SIMONA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307463_19","LOLLOBRIGIDA","FRANCESCO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307829_19","LOMUTI","ARNALDO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4131","MOVIMENTO 5 STELLE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308898_19","LONGI","ELIANA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308940_19","LOPERFIDO","EMANUELE","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307356_19","LOVECCHIO","GIORGIO","20221018","20240904","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4131","MOVIMENTO 5 STELLE (18.10.2022-04.09.2024)",
"http://dati.camera.it/ocd/deputato.rdf/d307356_19","LOVECCHIO","GIORGIO","20240904",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4134","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (04.09.2024)",
"http://dati.camera.it/ocd/deputato.rdf/d307340_19","LUCASELLI","YLENJA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d300447_19","LUPI","MAURIZIO ENZO","20221018","20221027","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (18.10.2022-27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d300447_19","LUPI","MAURIZIO ENZO","20221027",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4152","NOI MODERATI (27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d302980_19","MACCANTI","ELENA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308914_19","MACCARI","CARLO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d302789_19","MADIA","MARIA ANNA","20221018","20260506","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022-06.05.2026)",
"http://dati.camera.it/ocd/deputato.rdf/d302789_19","MADIA","MARIA ANNA","20260506",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4211","ITALIA VIVA-IL CENTRO-RENEW EUROPE (06.05.2026)",
"http://dati.camera.it/ocd/deputato.rdf/d308905_19","MAERNA","NOVO UMBERTO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d309300_19","MAFFIOLI","MANUELA","20260326",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (26.03.2026)",
"http://dati.camera.it/ocd/deputato.rdf/d307436_19","MAGI","RICCARDO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308814_19","MAIORANO","LUIGI GIOVANNI","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308886_19","MALAGOLA","LORENZO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308938_19","MALAGUTI","MAURO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308934_19","MALAVASI","ILENIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307481_19","MANCINI","CLAUDIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308760_19","MANES","FRANCO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307837_19","MANGIALAVORI","GIUSEPPE TOMMASO VINCENZO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4134","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308101_19","MANTOVANI","LUCREZIA MARIA BENEDETTA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305771_19","MANZI","IRENE","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307328_19","MARATTIN","LUIGI","20221018","20231120","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4135","AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022-20.11.2023)",
"http://dati.camera.it/ocd/deputato.rdf/d307328_19","MARATTIN","LUIGI","20231120","20240909","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4211","ITALIA VIVA-IL CENTRO-RENEW EUROPE (20.11.2023-09.09.2024)",
"http://dati.camera.it/ocd/deputato.rdf/d307328_19","MARATTIN","LUIGI","20240909",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (09.09.2024)",
"http://dati.camera.it/ocd/deputato.rdf/d307453_19","MARCHETTI","RICCARDO AUGUSTO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308800_19","MARCHETTO","MARINA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308869_19","MARI","FRANCESCO","20221018","20221027","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (18.10.2022-27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308869_19","MARI","FRANCESCO","20221027",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4154","ALLEANZA VERDI E SINISTRA (27.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308901_19","MARINO","MARIA STEFANIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307466_19","MARROCCO","PATRIZIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4134","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308903_19","MASCARETTI","ANDREA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307575_19","MASCHIO","CIRO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308828_19","MATERA","MARIANGELA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308836_19","MATONE","SIMONETTA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308941_19","MATTEONI","NICOLE","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308939_19","MATTIA","ALDO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308885_19","MAULLU","STEFANO GIOVANNI","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306176_19","MAURI","MATTEO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307248_19","MAZZETTI","ERICA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4134","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308860_19","MAZZI","GIANMARCO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d302103_19","MELONI","GIORGIA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308936_19","MEROLA","VIRGINIO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308897_19","MESSINA","MANLIO","20221018","20250731","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022-31.07.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d308897_19","MESSINA","MANLIO","20250731",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (31.07.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d308887_19","MICHELOTTI","FRANCESCO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308921_19","MIELE","GIOVANNA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308922_19","MILANI","MASSIMO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d302913_19","MINARDO","ANTONINO","20221018","20240419","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022-19.04.2024)",
"http://dati.camera.it/ocd/deputato.rdf/d302913_19","MINARDO","ANTONINO","20240419","20250718","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4111","MISTO (19.04.2024-18.07.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d302913_19","MINARDO","ANTONINO","20250718",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4134","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.07.2025)",
"http://dati.camera.it/ocd/deputato.rdf/d307507_19","MOLINARI","RICCARDO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307424_19","MOLLICONE","FEDERICO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d302762_19","MOLTENI","NICOLA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307464_19","MONTARULI","AUGUSTA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4133","FRATELLI D'ITALIA (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308878_19","MONTEMAGNI","ELISA","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4132","LEGA - SALVINI PREMIER (18.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d302794_19","MORASSUT","ROBERTO","20221018",,"http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr4136","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022)",
